LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID97431,97431,615,1.3996832370758057,536.6840831935677,367.580312568913,0.0,1125.0,1125,7.5,1,,180.99095022624434,177.0,153.0,230.0,39999.0,15.325258695792572,0.03229098664264184,0.7388533063732784
ID97430,97430,618,1.0422369241714478,1041.6967923272991,139.18894353266566,0.0,1125.0,1125,7.5,1,,176.0316742081448,174.0,155.0,240.0,38903.0,13.163444264764411,0.022078440083212195,0.5777439877136521
ID97433,97433,607,0.8537209033966064,767.1065665159907,573.496717556229,0.0,1125.0,1125,7.5,1,,185.90950226244343,186.0,163.0,207.0,41086.0,8.324168002446221,0.025063762274734013,1.0921596538645
ID97432,97432,616,0.7611091732978821,104.84035158476905,489.94410942759674,0.0,1125.0,1125,7.5,1,,159.52488687782807,158.0,140.0,190.0,35255.0,8.730592274549183,0.0184509791434276,0.6620549272381728
ID97435,97435,597,1.0120763778686523,115.61714826781038,636.8164834147602,0.0,1125.0,1125,7.5,1,,162.10859728506787,159.0,140.0,208.0,35826.0,11.838956047564938,0.023026042531982097,0.6163895232451699
ID97434,97434,611,1.2489277124404907,1315.085395698397,614.7723997017747,0.0,1125.0,1125,7.5,1,,181.82805429864254,179.0,159.0,236.0,40184.0,12.948405669380938,0.027679879986527017,0.7564512392894515
ID97436,97436,617,1.4247604608535767,612.0203897363803,757.1288018751187,0.0,1125.0,1125,7.5,1,,183.98190045248867,180.0,158.0,244.0,40660.0,15.260752930580686,0.03188505438183736,0.7450492378928729
ID97441,97441,607,0.9411356449127197,766.0873069441916,572.3637000342521,0.0,1126.0,1126,7.5,1,,186.83257918552036,187.0,156.0,222.0,41290.0,8.60042425746974,0.028408659925935702,1.2001837776858248
ID97440,97440,616,0.8143787384033203,104.62776704096296,490.111392991883,0.0,1126.0,1126,7.5,1,,160.15384615384616,158.0,142.0,192.0,35394.0,9.335847147315661,0.020054116048860343,0.6745186267336689
ID97443,97443,597,1.0656342506408691,115.79544898445991,636.4866898266819,0.0,1126.0,1126,7.5,1,,162.45701357466064,160.0,141.0,208.0,35903.0,12.67152169038174,0.025800333052056174,0.6449145366573101
ID97442,97442,611,1.1602625846862793,1324.5857474766685,612.2004783164626,0.0,1126.0,1126,7.5,1,,180.8552036199095,179.0,159.0,230.0,39969.0,12.674843824721384,0.025070462679916285,0.6979543482747971
ID97444,97444,617,1.250250220298767,603.4941197890339,757.266045467485,0.0,1126.0,1126,7.5,1,,182.1764705882353,179.0,158.0,242.0,40261.0,14.178427539280616,0.028098418606108844,0.7023302895977619
ID97437,97437,618,1.3817411661148071,1040.116444856083,141.68974581762146,0.0,1126.0,1126,7.5,1,,177.8868778280543,174.0,150.0,249.0,39313.0,15.997467405484898,0.029937623995827375,0.646441278514755
